module	declaration	kind	visibility	destination	disposition
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_complex_borderedU_det	theorem	private	NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	retained
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_complex_inverse_eq_X_minus_iY	theorem	private	NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	retained
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_complex_leadingRows_mul_of_lower_left	theorem	private	NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	retained
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_complex_leading_det_eq_prod_U_diag	theorem	private	NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	retained
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_imag_schur_scalar_pos	theorem	private	NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	retained
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_input_complexMaxEntryNorm_pos	theorem	private	NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	retained
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_inverseX	definition	private	NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	retained
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_inverseX_energy_two_lt_border	theorem	private	NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	retained
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_inverseX_posDef	theorem	private	NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	retained
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_inverseY	definition	private	NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	retained
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_inverseY_energy_two_lt_border	theorem	private	NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	retained
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_inverseY_eq_swappedX	theorem	private	NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	retained
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_inverseY_posDef	theorem	private	NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	retained
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_inverse_real_part_upper	theorem	private	NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	retained
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_inverse_split_equations	theorem	private	NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	retained
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_matrixPosDef_to_isSymPosDef	theorem	private	NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	retained
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_posDef_entry_sq_le_diag_mul_diag	theorem	private	NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	retained
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_posDef_inverse_anti	theorem	private	NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	retained
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_principal_border_at_posDef	theorem	private	NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	retained
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_principal_border_posDef	theorem	private	NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	retained
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_realQuadForm_nonneg_of_spd	theorem	private	NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	retained
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_real_schur_scalar_pos	theorem	private	NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	retained
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_sourceDiagonalRep_norm_lt_three_max	theorem	private	NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	retained
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_sourceSchurDiagonalRep_of_leading	theorem	private	NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	retained
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_sourceUpperEntryRep_norm_lt_three_max	theorem	private	NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	retained
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_sourceUpperEntryRep_of_exactLU	theorem	private	NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	retained
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_symmetric_cross_sum_eq	theorem	private	NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	retained
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_symmetric_cross_sum_sub_eq_zero	theorem	private	NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	retained
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_symmetric_cross_sum_sub_eq_zero_fintype	theorem	private	NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	retained
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_symmetric_mulVec_cross_eq	theorem	private	NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	retained
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_symmetric_mulVec_cross_eq_fintype	theorem	private	NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	retained
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_twoTrailingPrincipal_posDef	theorem	private	NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	retained
NumStability.Algorithms.Ch10KahanSharpnessSource	_private.NumStability.Algorithms.Ch10KahanSharpnessSource.0.NumStability.complexMatrixOp2_vecMulVec	theorem	private	NumStability.Algorithms.Ch10KahanSharpnessSource	retained
NumStability.Algorithms.Ch10KahanSharpnessSource	_private.NumStability.Algorithms.Ch10KahanSharpnessSource.0.NumStability.higham10Kahan_geometric_segment	theorem	private	NumStability.Algorithms.Ch10KahanSharpnessSource	retained
NumStability.Algorithms.Ch10Theorem108Componentwise	_private.NumStability.Algorithms.Ch10Theorem108Componentwise.0.NumStability.higham10_8_absMatrix_symmetric_of_symmetric	theorem	private	NumStability.Algorithms.Ch10Theorem108Componentwise	retained
NumStability.Algorithms.Ch10Theorem108Componentwise	_private.NumStability.Algorithms.Ch10Theorem108Componentwise.0.NumStability.higham10_8_matSub_id_symmetric	theorem	private	NumStability.Algorithms.Ch10Theorem108Componentwise	retained
NumStability.Algorithms.Ch10Theorem108Componentwise	_private.NumStability.Algorithms.Ch10Theorem108Componentwise.0.NumStability.higham10_8_one_sub_le_recip_sub_abs	theorem	private	NumStability.Algorithms.Ch10Theorem108Componentwise	retained
NumStability.Algorithms.Ch10Theorem108Componentwise	_private.NumStability.Algorithms.Ch10Theorem108Componentwise.0.NumStability.higham10_8_recip_abs_le_one_add_gap	theorem	private	NumStability.Algorithms.Ch10Theorem108Componentwise	retained
NumStability.Algorithms.Ch10Theorem108Componentwise	_private.NumStability.Algorithms.Ch10Theorem108Componentwise.0.NumStability.higham10_8_resolvent_commutes	theorem	private	NumStability.Algorithms.Ch10Theorem108Componentwise	retained
NumStability.Algorithms.Ch10Theorem108Componentwise	_private.NumStability.Algorithms.Ch10Theorem108Componentwise.0.NumStability.higham10_8_right_resolvent_majorant_id	theorem	private	NumStability.Algorithms.Ch10Theorem108Componentwise	retained
NumStability.Algorithms.Cholesky.CholeskyFl	_private.NumStability.Algorithms.Cholesky.CholeskyFl.0.NumStability.chol_cert_core	theorem	private	NumStability.Algorithms.Cholesky.CholeskyFl	retained
NumStability.Algorithms.Cholesky.CholeskyFl	_private.NumStability.Algorithms.Cholesky.CholeskyFl.0.NumStability.chol_term_factor_bound	theorem	private	NumStability.Algorithms.Cholesky.CholeskyFl	retained
NumStability.Algorithms.Cholesky.CholeskyFl	_private.NumStability.Algorithms.Cholesky.CholeskyFl.0.NumStability.counter_one	theorem	private	NumStability.Algorithms.Cholesky.CholeskyFl	retained
NumStability.Algorithms.Cholesky.CholeskyFl	_private.NumStability.Algorithms.Cholesky.CholeskyFl.0.NumStability.counter_plain_prod	theorem	private	NumStability.Algorithms.Cholesky.CholeskyFl	retained
NumStability.Algorithms.Cholesky.CholeskyFl	_private.NumStability.Algorithms.Cholesky.CholeskyFl.0.NumStability.fl_cholesky_entry_bound	theorem	private	NumStability.Algorithms.Cholesky.CholeskyFl	retained
NumStability.Algorithms.Cholesky.CholeskyFl	_private.NumStability.Algorithms.Cholesky.CholeskyFl.0.NumStability.one_add_pos_of_abs_le_u	theorem	private	NumStability.Algorithms.Cholesky.CholeskyFl	retained
NumStability.Algorithms.Cholesky.CholeskyFl	_private.NumStability.Algorithms.Cholesky.CholeskyFl.0.NumStability.suffix_mul_prefix_eq_prod	theorem	private	NumStability.Algorithms.Cholesky.CholeskyFl	retained
NumStability.Algorithms.Cholesky.CholeskyFl	_private.NumStability.Algorithms.Cholesky.CholeskyFl.0.NumStability.sum_truncate_at	theorem	private	NumStability.Algorithms.Cholesky.CholeskyFl	retained
NumStability.Algorithms.Cholesky.CholeskyFl	_private.NumStability.Algorithms.Cholesky.CholeskyFl.0.NumStability.u_lt_one_of_gammaValid_succ	theorem	private	NumStability.Algorithms.Cholesky.CholeskyFl	retained
NumStability.Algorithms.Cholesky.CholeskyNonsym	_private.NumStability.Algorithms.Cholesky.CholeskyNonsym.0.NumStability.sum_zero_off_lt	theorem	private	NumStability.Algorithms.Cholesky.CholeskyNonsym	retained
NumStability.Algorithms.Cholesky.CholeskyPSD	_private.NumStability.Algorithms.Cholesky.CholeskyPSD.0.NumStability.psd_diag_nonneg	theorem	private	NumStability.Algorithms.Cholesky.CholeskyPSD	retained
NumStability.Algorithms.Cholesky.CholeskyPSD	_private.NumStability.Algorithms.Cholesky.CholeskyPSD.0.NumStability.psd_zero_diag_row_zero	theorem	private	NumStability.Algorithms.Cholesky.CholeskyPSD	retained
NumStability.Algorithms.Cholesky.CholeskyPSD	_private.NumStability.Algorithms.Cholesky.CholeskyPSD.0.NumStability.quadForm_two_point	theorem	private	NumStability.Algorithms.Cholesky.CholeskyPSD	retained
NumStability.Algorithms.Cholesky.CholeskyPSD	_private.NumStability.Algorithms.Cholesky.CholeskyPSD.0.NumStability.sum_filter_succ_tail	theorem	private	NumStability.Algorithms.Cholesky.CholeskyPSD	retained
NumStability.Algorithms.Cholesky.CholeskySpec	_private.NumStability.Algorithms.Cholesky.CholeskySpec.0.NumStability.cholesky_factor_uniqueness	theorem	private	NumStability.Algorithms.Cholesky.CholeskySpec	retained
NumStability.Algorithms.Cholesky.CholeskySpec	_private.NumStability.Algorithms.Cholesky.CholeskySpec.0.NumStability.schur_pd	theorem	private	NumStability.Algorithms.Cholesky.CholeskySpec	retained
NumStability.Algorithms.Cholesky.CholeskySpec	_private.NumStability.Algorithms.Cholesky.CholeskySpec.0.NumStability.schur_sym	theorem	private	NumStability.Algorithms.Cholesky.CholeskySpec	retained
NumStability.Algorithms.Cholesky.CholeskySpec	_private.NumStability.Algorithms.Cholesky.CholeskySpec.0.NumStability.spd_diag_pos	theorem	private	NumStability.Algorithms.Cholesky.CholeskySpec	retained
NumStability.Algorithms.Cholesky.Higham1014Equation1022	_private.NumStability.Algorithms.Cholesky.Higham1014Equation1022.0.NumStability.higham10_14_abs_entry_le_of_rectOpNorm2Le	theorem	private	NumStability.Algorithms.Cholesky.Higham1014Equation1022	retained
NumStability.Algorithms.Cholesky.Higham1014Equation1022	_private.NumStability.Algorithms.Cholesky.Higham1014Equation1022.0.NumStability.higham10_14_rectOpNorm2Le_add	theorem	private	NumStability.Algorithms.Cholesky.Higham1014Equation1022	retained
NumStability.Algorithms.Cholesky.Higham1014Equation1022	_private.NumStability.Algorithms.Cholesky.Higham1014Equation1022.0.NumStability.higham10_14_rectOpNorm2Le_neg	theorem	private	NumStability.Algorithms.Cholesky.Higham1014Equation1022	retained
NumStability.Algorithms.Cholesky.Higham1014SourceError	_private.NumStability.Algorithms.Cholesky.Higham1014SourceError.0.NumStability.higham10_14_cert_core	theorem	private	NumStability.Algorithms.Cholesky.Higham1014SourceError	retained
NumStability.Algorithms.Cholesky.Higham1014SourceError	_private.NumStability.Algorithms.Cholesky.Higham1014SourceError.0.NumStability.higham10_14_entry_bound	theorem	private	NumStability.Algorithms.Cholesky.Higham1014SourceError	retained
NumStability.Algorithms.Cholesky.Higham1014SourceError	_private.NumStability.Algorithms.Cholesky.Higham1014SourceError.0.NumStability.higham10_14_opNorm2Le_neg	theorem	private	NumStability.Algorithms.Cholesky.Higham1014SourceError	retained
NumStability.Algorithms.Cholesky.Higham1014SourceError	_private.NumStability.Algorithms.Cholesky.Higham1014SourceError.0.NumStability.higham10_14_sqrt_nat_le_nat	theorem	private	NumStability.Algorithms.Cholesky.Higham1014SourceError	retained
NumStability.Algorithms.Cholesky.Higham1014SourceError	_private.NumStability.Algorithms.Cholesky.Higham1014SourceError.0.NumStability.higham10_14_sum_truncate_at	theorem	private	NumStability.Algorithms.Cholesky.Higham1014SourceError	retained
NumStability.Algorithms.Cholesky.Higham1014SourceError	_private.NumStability.Algorithms.Cholesky.Higham1014SourceError.0.NumStability.higham10_14_trunc_abs_gram	theorem	private	NumStability.Algorithms.Cholesky.Higham1014SourceError	retained
NumStability.Algorithms.Cholesky.Higham1014SourceError	_private.NumStability.Algorithms.Cholesky.Higham1014SourceError.0.NumStability.higham10_14_trunc_abs_gram_computed	theorem	private	NumStability.Algorithms.Cholesky.Higham1014SourceError	retained
NumStability.Algorithms.Cholesky.Higham1014SourceError	_private.NumStability.Algorithms.Cholesky.Higham1014SourceError.0.NumStability.higham10_14_zeroRowPad_opNorm2Le	theorem	private	NumStability.Algorithms.Cholesky.Higham1014SourceError	retained
NumStability.Algorithms.HighamChapter10	_private.NumStability.Algorithms.HighamChapter10.0.NumStability.higham10_18_row_cast	theorem	private	NumStability.Algorithms.HighamChapter10	retained
